"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56002","kardTest(String) [2] Кредитные","","Mon Jan 06 16:24:21 GMT 2025","failed","Mon Jan 06 16:25:17 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"","25895","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [22] а а а, aa@a.ru, 123, 12.12.1984, 2, 1, 20","","Mon Jan 06 16:27:23 GMT 2025","passed","Mon Jan 06 16:27:49 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","22793","kardTest(String) [4] Премиальные","","Mon Jan 06 16:28:01 GMT 2025","passed","Mon Jan 06 16:28:24 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
"","70616","kardTest(String) [5] Виртуальные","","Mon Jan 06 16:22:06 GMT 2025","passed","Mon Jan 06 16:23:16 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"","21142","premiumTest(String, String, String, String, Integer) [6] аа аа, 11.11.1999, чето, моск, 2","","Mon Jan 06 16:21:50 GMT 2025","failed","Mon Jan 06 16:22:11 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"","34300","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [17] а а а, aa@a.ru, 1231231233, 1.1.1, 3, 99999999, 20","","Mon Jan 06 16:26:48 GMT 2025","failed","Mon Jan 06 16:27:22 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","34074","test(String, String, String, String, Integer, Integer, Integer) [14] а а а, a@a.ru, 1231231233, 12.12.1984, 4, 99999999, 20","","Mon Jan 06 16:34:02 GMT 2025","passed","Mon Jan 06 16:34:36 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","69869","kardTest(String) [1] Все","","Mon Jan 06 16:23:16 GMT 2025","failed","Mon Jan 06 16:24:26 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"","70492","test(String, String, String, String, Integer, Integer, Integer) [10] а , aa@a.ru, 1231231233, 12.12.1984, 0, 99999999, 0","","Mon Jan 06 16:34:25 GMT 2025","failed","Mon Jan 06 16:35:35 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","73408","test(String, String, String, String, Integer, Integer, Integer) [5] а а а, aa@a.ru, 123, 12.12.1984, 2, 1, 0","","Mon Jan 06 16:29:14 GMT 2025","failed","Mon Jan 06 16:30:27 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","30522","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [21] а , aa@a.ru, 1231231233, 12.12.1984, 0, 1, 20","","Mon Jan 06 16:26:21 GMT 2025","passed","Mon Jan 06 16:26:51 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","31832","kardTest(String) [3] Дебетовые","","Mon Jan 06 16:29:02 GMT 2025","passed","Mon Jan 06 16:29:33 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","kardTest"
