"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18914","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [7] а а а, a@a.ru, 1231231233, 12.12.1984, 4, 99999999, 0","","Sun Jan 05 21:47:30 GMT 2025","passed","Sun Jan 05 21:47:49 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","24133","test(String, String, String, String, Integer, Integer, Integer) [4] а , aa@a.ru, 1231231233, 12.12.1984, 0, 1, 0","","Sun Jan 05 21:51:35 GMT 2025","passed","Sun Jan 05 21:51:59 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","27006","test(String, String, String, String, Integer, Integer, Integer) [21] а а а, aa@a.ru, 1231231233, 12.12.1984, 4, 1, 20","","Sun Jan 05 21:53:11 GMT 2025","passed","Sun Jan 05 21:53:38 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","17892","premiumTest(String, String, String, String, Integer) [6] аа аа, 11.11.1999, чето, моск, 2","","Sun Jan 05 21:47:04 GMT 2025","passed","Sun Jan 05 21:47:22 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"","19408","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [5] а а а, aa@a.ru, 1231231233, 1.1.1, 3, 1, 0","","Sun Jan 05 21:46:51 GMT 2025","passed","Sun Jan 05 21:47:10 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","24036","test(String, String, String, String, Integer, Integer, Integer) [9] а а а, aa@a.ru, 1231231233, 12.12.1984, 4, 99999999, 0","","Sun Jan 05 21:51:38 GMT 2025","passed","Sun Jan 05 21:52:02 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","18311","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [11] а а а, aa@a.ru, 1231231233, 1.1.1, 3, 99999999, 0","","Sun Jan 05 21:48:15 GMT 2025","failed","Sun Jan 05 21:48:34 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","24930","test(String, String, String, String, Integer, Integer, Integer) [22] а , aa@a.ru, 1231231233, 12.12.1984, 0, 1, 20","","Sun Jan 05 21:54:04 GMT 2025","passed","Sun Jan 05 21:54:29 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","16769","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [20] а а а, aa@a.ru, 1231231233, 12.12.1984, 4, 1, 20","","Sun Jan 05 21:50:28 GMT 2025","passed","Sun Jan 05 21:50:44 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","23283","test(String, String, String, String, Integer, Integer, Integer) [15] а а а, aa@a.ru, 1231231233, 12.12.1984, 4, 99999999, 20","","Sun Jan 05 21:52:26 GMT 2025","passed","Sun Jan 05 21:52:50 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","17402","kardTest(String) [3] Дебетовые","","Sun Jan 05 21:47:40 GMT 2025","passed","Sun Jan 05 21:47:57 GMT 2025","","MtsBankTest","MtsBankTest","kardTest"
"","22186","test(String, String, String, String, Integer, Integer, Integer) [10] а , aa@a.ru, 1231231233, 12.12.1984, 0, 99999999, 0","","Sun Jan 05 21:52:22 GMT 2025","passed","Sun Jan 05 21:52:44 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","28862","test(String, String, String, String, Integer, Integer, Integer) [1] а , aa@a.ru, 1231231233, 12.12.1984, 0, 1234567, 0","","Sun Jan 05 21:51:06 GMT 2025","passed","Sun Jan 05 21:51:35 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","22862","test(String, String, String, String, Integer, Integer, Integer) [23] а а а, aa@a.ru, 123, 12.12.1984, 2, 1, 20","","Sun Jan 05 21:54:17 GMT 2025","passed","Sun Jan 05 21:54:40 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","18611","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [13] а а а, a@a.ru, 1231231233, 12.12.1984, 4, 99999999, 20","","Sun Jan 05 21:48:57 GMT 2025","passed","Sun Jan 05 21:49:16 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","22583","test(String, String, String, String, Integer, Integer, Integer) [11] а а а, aa@a.ru, 123, 12.12.1984, 2, 99999999, 0","","Sun Jan 05 21:52:44 GMT 2025","passed","Sun Jan 05 21:53:06 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","23010","test(String, String, String, String, Integer, Integer, Integer) [13] а а а, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 0","","Sun Jan 05 21:52:44 GMT 2025","passed","Sun Jan 05 21:53:07 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","19132","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [12] а а а, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 0","","Sun Jan 05 21:48:34 GMT 2025","passed","Sun Jan 05 21:48:53 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
