"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10897","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [17] а а а, aa@a.ru, 1231231233, 1.1.1, 3, 99999999, 20","","Sun Jan 05 21:17:35 GMT 2025","failed","Sun Jan 05 21:17:46 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","25044","test(String, String, String, String, Integer, Integer, Integer) [10] а , aa@a.ru, 1231231233, 12.12.1984, 0, 99999999, 0","","Sun Jan 05 21:17:43 GMT 2025","passed","Sun Jan 05 21:18:08 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","11666","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [3] а , aa@a.ru, 1231231233, 12.12.1984, 0, 1, 0","","Sun Jan 05 21:17:21 GMT 2025","failed","Sun Jan 05 21:17:33 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","11447","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [4] а а а, aa@a.ru, 123, 12.12.1984, 2, 1, 0","","Sun Jan 05 21:17:33 GMT 2025","failed","Sun Jan 05 21:17:45 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","11612","premiumTest(String, String, String, String, Integer) [3] а а, 11.11.1999, 123123123123123, моск, 4","","Sun Jan 05 21:17:09 GMT 2025","failed","Sun Jan 05 21:17:20 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"","11073","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [22] а а а, aa@a.ru, 123, 12.12.1984, 2, 1, 20","","Sun Jan 05 21:18:20 GMT 2025","failed","Sun Jan 05 21:18:31 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","11596","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [15] а , aa@a.ru, 1231231233, 12.12.1984, 0, 99999999, 20","","Sun Jan 05 21:17:24 GMT 2025","failed","Sun Jan 05 21:17:35 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","11815","premiumTest(String, String, String, String, Integer) [7] eng lish, 11.11.1999, 123123123123, моск, 0","","Sun Jan 05 21:16:24 GMT 2025","failed","Sun Jan 05 21:16:35 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
"","26372","test(String, String, String, String, Integer, Integer, Integer) [11] а а а, aa@a.ru, 123, 12.12.1984, 2, 99999999, 0","","Sun Jan 05 21:19:19 GMT 2025","passed","Sun Jan 05 21:19:45 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","26546","test(String, String, String, String, Integer, Integer, Integer) [4] а , aa@a.ru, 1231231233, 12.12.1984, 0, 1, 0","","Sun Jan 05 21:18:53 GMT 2025","passed","Sun Jan 05 21:19:20 GMT 2025","","MtsBankMobileTest","MtsBankMobileTest","test"
"","11524","checkZalogKredit(String, String, String, String, Integer, Integer, Integer) [12] а а а, aaasdasru, 1231231233, 12.12.1999, 1, 99999999, 0","","Sun Jan 05 21:17:57 GMT 2025","failed","Sun Jan 05 21:18:09 GMT 2025","","MtsBankTest","MtsBankTest","checkZalogKredit"
"","17070","premiumTest(String, String, String, String, Integer) [5] аа аа, 11.11.1999, 123, моск, 2","","Sun Jan 05 21:15:54 GMT 2025","failed","Sun Jan 05 21:16:11 GMT 2025","","MtsBankTest","MtsBankTest","premiumTest"
